k;accuracy_mean;accuracy_stdev;precision_mean;precision_stdev;recall_mean;recall_stdev;f1_score_mean;f1_score_stdev
92;0,6401428571428571;0,029192033319343592;0,6399809866392601;0,02899156029860422;1,0;0,0;0,780096646555668;0,021549293761909352
93;0,64;0,02907209245087587;0,6398859198355601;0,028913146671659215;1,0;0,0;0,7800279197667767;0,021493532916013084
94;0,64;0,02907209245087587;0,6398859198355601;0,028913146671659215;1,0;0,0;0,7800279197667767;0,021493532916013084
95;0,6397857142857143;0,02871994229711075;0,6397384378211717;0,028669468907302993;1,0;0,0;0,7799241808623809;0,02132979069561488
96;0,6397857142857143;0,02871994229711075;0,6397384378211717;0,028669468907302993;1,0;0,0;0,7799241808623809;0,02132979069561488
97;0,6397857142857143;0,02871994229711075;0,6397384378211717;0,028669468907302993;1,0;0,0;0,7799241808623809;0,02132979069561488
98;0,6397857142857143;0,02871994229711075;0,6397384378211717;0,028669468907302993;1,0;0,0;0,7799241808623809;0,02132979069561488
99;0,6397857142857143;0,02871994229711075;0,6397384378211717;0,028669468907302993;1,0;0,0;0,7799241808623809;0,02132979069561488
100;0,6397857142857143;0,02871994229711075;0,6397384378211717;0,028669468907302993;1,0;0,0;0,7799241808623809;0,02132979069561488
101;0,6397142857142857;0,02866722756207252;0,639691161356629;0,028636483099283357;1,0;0,0;0,7798898473797716;0,021305529550183992
102;0,6397857142857143;0,028666059017592258;0,6397368961973279;0,028633719526699294;1,0;0,0;0,7799239391594391;0,021304059105706135
103;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
104;0,6397142857142857;0,028541109454270398;0,6396875642343268;0,02855289573970289;1,0;0,0;0,779889282692425;0,021245389440021908
105;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
106;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
107;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
108;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
109;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
110;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
111;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
112;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
113;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
114;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
115;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
116;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
117;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
118;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
119;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
120;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
121;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
122;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
123;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
124;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
125;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
126;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
127;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
128;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
129;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
130;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
131;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
132;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
133;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
134;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
135;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
136;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
137;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
138;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
139;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
140;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
141;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
142;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
143;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
144;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
145;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
146;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
147;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
148;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
149;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
150;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
151;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
152;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
153;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
154;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
155;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
156;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
157;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
158;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
159;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
160;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
161;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
162;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
163;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
164;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
165;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
166;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
167;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
168;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
169;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
170;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
171;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
172;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
173;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
174;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
175;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
176;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
177;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
178;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
179;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
180;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
181;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
182;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
183;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
184;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
185;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
186;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
187;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
188;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
189;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
190;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
191;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
192;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
193;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
194;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
195;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
196;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
197;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
198;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
199;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
200;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
201;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
202;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
203;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
204;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
205;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
206;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
207;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
208;0,6396428571428572;0,02857819184021106;0,6396428571428572;0,02857819184021106;1,0;0,0;0,7798553658860626;0,02126417816033446
